1	178 531 792 
178	1 257 531 630 792 
479	494 589 696 842 943 
531	1 119 169 178 257 567 630 792 
585	1 20 144 
792	1 119 169 178 257 531 567 630 
824	857 863 870 
911	272 368 411 520 525 699 724 817 823 825 834 921 944 948 958 966 984 
2	320 389 391 398 400 
320	2 389 391 398 400 
364	327 431 594 614 709 871 
389	2 320 391 398 400 
391	2 320 389 398 400 
398	2 320 389 391 400 
400	2 320 389 391 398 
864	22 33 63 85 107 246 438 807 859 882 893 
3	5 633 836 
5	3 558 600 633 897 
17	280 530 554 
265	629 858 906 926 947 955 957 
580	3 233 306 504 558 897 
633	3 5 6 269 504 558 581 897 
836	3 6 233 470 558 581 897 
989	34 129 152 166 331 437 486 674 764 785 868 923 
4	839 885 899 929 
587	142 253 350 382 447 
839	4 188 197 559 635 740 745 747 797 803 856 885 899 929 987 
885	4 188 197 559 635 740 745 747 797 803 839 856 899 929 987 
899	4 203 559 635 740 745 747 797 803 839 856 885 929 987 
929	4 188 203 559 635 740 745 747 797 803 839 856 885 899 987 
957	47 156 180 265 284 373 541 574 629 645 694 767 847 858 906 926 947 955 
987	4 188 197 203 559 635 740 745 747 797 803 839 856 885 899 929 
558	5 278 453 580 633 836 897 
600	5 233 269 278 326 453 470 504 897 
609	770 773 804 851 902 939 991 
769	40 414 469 570 687 722 741 867 913 972 993 
897	5 269 306 326 453 470 504 558 580 581 600 633 836 
6	470 633 836 
470	6 233 326 600 836 897 
604	221 355 361 460 473 617 883 930 959 974 
637	572 650 
877	127 463 529 657 799 840 845 881 917 936 977 
1000	9 417 480 511 634 670 762 
7	45 578 665 887 
45	7 336 472 483 578 
578	7 45 139 242 336 483 665 887 
665	7 139 242 336 472 483 578 887 
823	699 724 817 825 834 911 921 944 948 958 966 984 
887	7 110 139 242 336 472 483 578 665 
986	176 524 572 650 983 
8	684 795 946 967 990 
684	8 124 189 218 299 571 795 946 967 990 
795	8 124 189 218 299 571 684 946 967 990 
845	463 529 657 799 840 877 881 917 936 977 
946	8 124 189 218 299 571 684 795 967 990 
967	8 124 189 218 299 571 684 795 889 946 990 
990	8 124 189 218 299 571 684 795 875 946 967 
9	57 216 239 
57	67 216 239 
216	9 57 67 239 
239	9 57 67 216 
269	233 326 581 600 633 897 
590	290 363 695 719 875 
10	963 969 973 976 980 
703	256 
820	112 298 646 666 756 813 857 863 870 
963	10 157 201 335 394 516 535 537 606 655 663 683 735 789 879 949 969 973 976 980 
969	10 157 201 335 394 535 537 606 655 663 683 735 789 879 949 963 973 976 980 
973	10 157 201 335 394 535 537 606 655 663 683 735 789 879 949 963 969 976 980 
976	10 157 201 335 394 535 537 606 655 663 683 735 789 879 949 963 969 973 980 
980	10 157 201 335 394 535 537 606 655 663 683 735 789 879 949 963 969 973 976 
11	179 
179	69 486 553 
305	36 442 
312	55 82 106 251 
518	303 376 403 510 720 790 
751	388 507 533 539 584 777 798 
771	18 104 466 556 636 759 805 
896	95 195 592 675 727 749 781 827 846 865 915 956 960 
941	14 167 168 191 286 357 652 783 796 806 935 
991	48 99 222 231 264 273 367 445 521 609 732 770 773 802 804 850 851 902 939 
12	235 492 
21	734 
235	12 354 492 
330	12 354 503 
354	12 235 503 
492	12 235 
853	12 330 354 503 
884	24 97 145 151 615 618 624 681 701 763 808 866 
13	206 372 656 700 
206	13 372 656 700 
372	13 206 656 700 
656	13 206 372 700 964 
700	13 206 372 656 
825	699 724 817 823 834 911 921 944 948 958 966 984 
955	180 260 265 284 373 541 574 629 645 694 767 847 858 906 926 947 957 
14	783 796 806 935 941 
498	90 163 451 476 547 573 
783	14 167 168 191 286 357 652 796 806 935 941 
796	14 167 168 191 286 357 652 783 806 935 941 
806	14 167 168 191 286 357 652 783 796 935 941 
935	14 167 168 191 286 357 652 783 796 806 941 
994	38 94 171 173 297 421 499 514 555 576 613 669 686 743 760 862 901 907 919 988 
15	695 719 
503	354 
695	26 290 363 590 719 
712	138 143 313 506 640 
719	15 290 363 590 695 
852	21 419 446 551 660 878 
972	64 91 202 207 414 430 469 570 649 687 728 741 769 830 867 913 993 
16	39 275 371 
39	16 275 371 
275	16 39 421 
371	16 39 275 786 
418	599 717 815 904 937 962 968 998 
280	17 530 554 
439	
530	17 280 554 
554	17 280 530 780 880 
975	17 148 280 302 530 554 
18	556 636 759 805 
176	524 572 650 
556	18 104 466 636 759 771 805 
636	18 104 325 448 556 759 805 
759	18 104 325 466 556 636 771 
791	190 693 
805	18 104 448 466 556 636 771 
19	562 
562	485 
731	42 60 193 565 752 772 814 940 970 
873	79 208 369 488 497 595 679 742 748 952 
937	50 162 410 418 484 536 557 596 599 717 815 904 962 968 998 
20	569 
296	93 302 395 
569	92 855 
948	77 113 141 225 272 368 411 520 525 699 724 817 823 825 834 911 921 944 958 966 984 
977	127 463 529 657 799 840 845 877 881 917 936 
978	27 28 249 428 523 546 564 568 641 680 702 708 711 761 888 898 905 965 979 981 982 
243	360 440 560 718 
447	142 253 350 382 587 
